time,size
0.0,0.0
1.0,1.344
2.0,0.0
3.0,0.928
4.0,0.576
5.0,0.928
6.0,0.448
7.0,1.536
8.0,0.0
9.0,0.0
10.0,0.0
11.0,43.936
12.0,84.16
13.0,85.12
14.0,84.16
15.0,85.12
16.0,85.056
17.0,84.672
18.0,84.16
19.0,85.12
20.0,84.16
21.0,86.016
22.0,84.16
23.0,85.12
24.0,84.16
25.0,85.12
26.0,85.056
27.0,84.672
28.0,84.16
29.0,85.12
30.0,84.16
31.0,86.016
32.0,84.16
33.0,84.672
34.0,84.16
35.0,85.12
36.0,85.056
37.0,84.672
38.0,84.16
39.0,84.16
40.0,84.16
41.0,86.016
42.0,84.16
43.0,85.12
44.0,84.16
45.0,85.12
46.0,85.056
47.0,85.12
48.0,84.16
49.0,85.12
50.0,84.16
51.0,85.12
52.0,84.16
53.0,85.12
54.0,84.16
55.0,85.12
56.0,85.056
57.0,85.12
58.0,84.16
59.0,85.12
60.0,84.16
61.0,85.504
62.0,84.16
63.0,85.12
64.0,84.16
65.0,85.12
66.0,85.056
67.0,85.12
68.0,84.16
69.0,85.12
70.0,84.16
71.0,86.016
72.0,84.16
73.0,85.12
74.0,84.16
75.0,84.672
76.0,85.376
77.0,86.336
78.0,86.464
79.0,87.744
80.0,85.696
81.0,89.088
82.0,87.232
83.0,86.656
84.0,91.072
85.0,89.728
86.0,91.2
87.0,90.496
88.0,91.072
89.0,92.8
90.0,91.84
91.0,93.696
92.0,91.84
93.0,92.8
94.0,91.84
95.0,92.8
96.0,92.736
97.0,92.8
98.0,91.84
99.0,92.8
100.0,91.84
101.0,65.152
102.0,0.0
103.0,0.96
104.0,0.0
105.0,0.96
106.0,0.864
107.0,0.96
108.0,0.0
109.0,0.896
110.0,0.0
111.0,1.76
112.0,0.0
113.0,0.896
114.0,0.0
115.0,0.896
116.0,0.864
117.0,0.896
118.0,0.0
119.0,0.896
120.0,0.0
121.0,1.28
122.0,0.0
123.0,0.896
124.0,0.0
125.0,0.896
126.0,0.384
127.0,0.896
128.0,0.0
129.0,0.896
130.0,0.0
131.0,0.896
132.0,0.0
133.0,0.896
134.0,0.0
135.0,0.896
136.0,0.0
137.0,0.896
138.0,0.0
139.0,0.896
140.0,0.0
141.0,0.896
142.0,0.0
143.0,0.896
144.0,0.0
145.0,0.896
146.0,0.0
147.0,0.896
148.0,0.0
149.0,0.896
150.0,0.0
151.0,0.448
152.0,0.0
153.0,0.448
154.0,0.0
155.0,0.896
156.0,0.0
157.0,0.896
158.0,0.0
159.0,0.896
160.0,0.0
161.0,0.896
162.0,0.0
163.0,0.896
164.0,0.0
165.0,0.896
166.0,0.0
167.0,0.896
168.0,0.0
169.0,0.896
170.0,0.0
171.0,0.896
172.0,0.0
173.0,0.896
174.0,0.0
175.0,0.896
176.0,0.0
177.0,0.896
178.0,0.0
179.0,0.896
180.0,0.0
181.0,0.896
183.0,0.896
185.0,0.896
187.0,0.896
189.0,0.896
191.0,0.896
193.0,0.896
195.0,0.896
197.0,0.896
199.0,0.896
201.0,0.896
203.0,0.896
205.0,0.896
207.0,0.896
209.0,0.896
211.0,0.896
213.0,0.896
215.0,0.896
217.0,0.896
219.0,0.896
221.0,0.896
223.0,0.896
225.0,0.896
227.0,0.896
229.0,0.896
231.0,0.896
233.0,0.896
235.0,0.896
237.0,0.896
239.0,0.896
