time,size
0.0,0.0
1.0,1.344
2.0,0.0
3.0,0.928
4.0,0.576
5.0,0.928
6.0,0.0
7.0,1.536
8.0,0.0
9.0,0.96
10.0,0.0
11.0,27.104
12.0,84.16
13.0,85.12
14.0,84.16
15.0,85.12
16.0,84.608
17.0,85.568
18.0,84.16
19.0,85.12
20.0,84.16
21.0,85.568
22.0,84.16
23.0,84.608
24.0,84.16
25.0,85.12
26.0,85.056
27.0,85.12
28.0,84.16
29.0,85.12
30.0,84.16
31.0,86.016
32.0,84.16
33.0,85.12
34.0,84.16
35.0,85.12
36.0,85.056
37.0,85.12
38.0,84.16
39.0,85.12
40.0,84.16
41.0,86.016
42.0,84.16
43.0,85.12
44.0,84.16
45.0,85.12
46.0,85.056
47.0,85.12
48.0,84.16
49.0,85.12
50.0,84.16
51.0,86.016
52.0,84.16
53.0,85.12
54.0,84.16
55.0,85.12
56.0,85.056
57.0,85.12
58.0,84.16
59.0,85.12
60.0,84.16
61.0,85.568
62.0,84.16
63.0,85.12
64.0,84.16
65.0,85.12
66.0,85.056
67.0,84.672
68.0,84.16
69.0,85.12
70.0,84.16
71.0,86.016
72.0,84.16
73.0,85.12
74.0,84.16
75.0,85.12
76.0,85.056
77.0,85.12
78.0,84.16
79.0,85.12
80.0,84.16
81.0,86.016
82.0,86.464
83.0,85.12
84.0,85.696
85.0,86.656
86.0,88.128
87.0,87.424
88.0,89.536
89.0,89.728
90.0,86.464
91.0,92.16
92.0,88.0
93.0,92.032
94.0,91.072
95.0,90.816
96.0,92.736
97.0,92.352
98.0,91.072
99.0,90.816
100.0,91.072
101.0,93.696
102.0,91.84
103.0,92.8
104.0,91.84
105.0,92.032
106.0,92.736
107.0,92.8
108.0,91.84
109.0,92.032
110.0,91.84
111.0,93.184
112.0,91.84
113.0,92.8
114.0,91.84
115.0,92.736
116.0,46.784
117.0,0.896
118.0,0.0
119.0,0.896
120.0,0.0
121.0,1.76
122.0,0.0
123.0,0.896
124.0,0.0
125.0,0.896
126.0,0.864
127.0,0.896
128.0,0.0
129.0,0.896
130.0,0.0
131.0,1.28
132.0,0.0
133.0,0.896
134.0,0.0
135.0,0.896
136.0,0.384
137.0,0.896
138.0,0.0
139.0,0.896
140.0,0.0
141.0,0.896
142.0,0.0
143.0,0.896
144.0,0.0
145.0,0.896
146.0,0.0
147.0,0.896
148.0,0.0
149.0,0.896
150.0,0.0
151.0,0.896
152.0,0.0
153.0,0.896
154.0,0.0
155.0,0.896
156.0,0.0
157.0,0.896
158.0,0.0
159.0,0.896
160.0,0.0
161.0,0.896
162.0,0.0
163.0,0.896
164.0,0.0
165.0,0.896
166.0,0.0
167.0,0.896
168.0,0.0
169.0,0.896
170.0,0.0
171.0,0.896
172.0,0.0
173.0,0.896
174.0,0.0
175.0,0.896
176.0,0.0
177.0,0.896
178.0,0.0
179.0,0.896
180.0,0.0
181.0,0.896
183.0,0.896
185.0,0.896
187.0,0.896
191.0,0.896
193.0,0.896
195.0,0.896
197.0,0.896
199.0,0.896
201.0,0.896
203.0,0.896
205.0,0.896
207.0,0.896
209.0,0.896
211.0,0.896
213.0,0.896
215.0,0.896
217.0,0.896
219.0,0.896
221.0,0.896
223.0,0.896
225.0,0.896
227.0,0.896
229.0,0.896
231.0,0.896
233.0,0.896
235.0,0.896
237.0,0.896
239.0,0.896
